date,state,district,market,commodity,min_price,max_price,modal_price,arrival_quantity,temperature_max,temperature_min,precipitation,rain,latitude,longitude,year,msp_price,month,day_of_year,month_sin,month_cos,price_lag_1,price_lag_7,price_lag_14,price_lag_30,temp_max_lag_30,temp_max_lag_90,price_volatility_7d,price_volatility_30d,rain_cum_30d,rain_cum_90d,price_to_msp_ratio,near_msp_floor
2024-07-18,Telangana,Nalgonda,Nalgonda Mandi,Maize,4885.08,5051.44,4936.16,76.05,29.1,25.15,21.699999,21.699999,17.0577,79.2684,2024,2225,7,200,-0.4999999999999997,-0.8660254037844388,5098.81,4986.72,5125.2,5087.96,38.2,41.0,72.89413115706355,110.05908746835821,250.10000064000002,488.79999984,2.218498876404494,0
2024-07-19,Telangana,Nalgonda,Nalgonda Mandi,Maize,5054.86,5231.02,5120.09,81.8,26.75,24.1,40.899994,40.899994,17.0577,79.2684,2024,2225,7,201,-0.4999999999999997,-0.8660254037844388,4936.16,5057.9,4924.02,5167.82,34.4,38.85,80.66457188346777,107.91141241405064,289.39999464,528.59999384,2.30116404494382,0
2024-07-20,Telangana,Nalgonda,Nalgonda Mandi,Maize,4879.58,5127.57,5014.72,68.17,26.05,24.35,23.7,23.7,17.0577,79.2684,2024,2225,7,202,-0.4999999999999997,-0.8660254037844388,5120.09,5112.57,4978.89,5029.5,36.6,40.6,73.30150758535657,107.81024290577506,311.79999454,552.29999384,2.2538067415730336,0
2024-07-21,Telangana,Nalgonda,Nalgonda Mandi,Maize,4880.24,5100.81,5024.54,67.31,30.15,24.15,21.9,21.9,17.0577,79.2684,2024,2225,7,203,-0.4999999999999997,-0.8660254037844388,5014.72,5057.53,4859.93,4923.74,36.25,41.0,71.67120222636026,106.9039343469195,325.79999494000003,574.1999938399999,2.258220224719101,0
2024-07-22,Telangana,Nalgonda,Nalgonda Mandi,Maize,4996.99,5213.21,5125.53,43.31,27.95,24.2,18.900002,18.900002,17.0577,79.2684,2024,2225,7,204,-0.4999999999999997,-0.8660254037844388,5024.54,4939.87,4972.88,4913.59,31.15,41.0,72.63733921076158,107.73575246017812,336.89999624,593.09999584,2.303608988764045,0
2024-07-23,Telangana,Nalgonda,Nalgonda Mandi,Maize,4876.87,5026.28,4964.5,34.13,28.4,25.1,6.6,6.6,17.0577,79.2684,2024,2225,7,205,-0.4999999999999997,-0.8660254037844388,5125.53,4986.11,5005.52,4978.88,35.5,40.85,75.88015494373961,107.91486319923779,343.39999624,599.6999958399999,2.2312359550561798,0
2024-07-24,Telangana,Nalgonda,Nalgonda Mandi,Maize,4974.44,5186.58,5050.3,50.82,25.75,24.65,17.7,17.7,17.0577,79.2684,2024,2225,7,206,-0.4999999999999997,-0.8660254037844388,4964.5,5098.81,4864.37,4977.88,36.45,41.7,71.78483833154453,107.97235289167946,360.89999624,617.39999584,2.269797752808989,0
2024-07-25,Telangana,Nalgonda,Nalgonda Mandi,Maize,4654.78,4892.17,4782.62,31.26,27.05,24.2,21.700003,21.700003,17.0577,79.2684,2024,2225,7,207,-0.4999999999999997,-0.8660254037844388,5050.3,4936.16,4986.72,4798.18,36.0,41.85,116.24332994689762,109.0707191761797,353.80000223999997,639.09999884,2.1494921348314606,0
2024-07-26,Telangana,Nalgonda,Nalgonda Mandi,Maize,5165.72,5310.44,5227.03,92.97,30.9,23.8,12.9,12.9,17.0577,79.2684,2024,2225,7,208,-0.4999999999999997,-0.8660254037844388,4782.62,5120.09,5057.9,5009.97,33.2,40.75,137.86933909287114,115.89712565931805,355.30000124000003,651.99999884,2.3492269662921346,0
2024-07-27,Telangana,Nalgonda,Nalgonda Mandi,Maize,4817.63,4955.55,4871.78,79.79,29.25,24.55,10.499999,10.499999,17.0577,79.2684,2024,2225,7,209,-0.4999999999999997,-0.8660254037844388,5227.03,5014.72,5112.57,5118.04,27.05,43.05,150.045073656458,117.39057822147512,341.10000024000004,662.49999784,2.18956404494382,0
2024-07-28,Telangana,Nalgonda,Nalgonda Mandi,Maize,4862.68,5067.19,4942.28,88.09,31.8,24.45,3.2999997,3.2999997,17.0577,79.2684,2024,2225,7,210,-0.4999999999999997,-0.8660254037844388,4871.78,5024.54,5057.53,4957.9,31.35,41.85,151.62016210630895,117.66999151435495,330.29999994,665.7999975399999,2.221249438202247,0
2024-07-29,Telangana,Nalgonda,Nalgonda Mandi,Maize,4851.6,5052.79,4960.66,75.28,31.7,25.8,3.1,3.1,17.0577,79.2684,2024,2225,7,211,-0.4999999999999997,-0.8660254037844388,4942.28,5125.53,4939.87,4983.71,32.1,42.7,140.32391991389315,117.92794276664152,332.4999999,668.89999754,2.2295101123595504,0
2024-07-30,Telangana,Nalgonda,Nalgonda Mandi,Maize,5064.87,5267.68,5171.65,29.82,31.95,25.8,0.2,0.2,17.0577,79.2684,2024,2225,7,212,-0.4999999999999997,-0.8660254037844388,4960.66,4964.5,4986.11,5213.49,31.55,44.05,159.2191331377715,115.66446336750035,319.4999989,669.09999754,2.324337078651685,0
2024-07-31,Telangana,Nalgonda,Nalgonda Mandi,Maize,4801.06,4950.46,4891.82,17.99,32.85,26.0,0.6,0.6,17.0577,79.2684,2024,2225,7,213,-0.4999999999999997,-0.8660254037844388,5171.65,5050.3,5098.81,4806.72,31.9,43.05,162.26285205537187,111.51066505820869,315.6999989,669.6999975399999,2.198570786516854,0
2024-08-01,Telangana,Nalgonda,Nalgonda Mandi,Maize,4767.86,4975.71,4855.2,10.3,31.45,26.3,1.4000001,1.4000001,17.0577,79.2684,2024,2225,8,214,-0.8660254037844385,-0.5000000000000004,4891.82,4782.62,4936.16,5025.63,33.05,42.55,149.49425144227558,115.04974055928378,316.499999,671.09999764,2.182112359550562,0
2024-08-02,Telangana,Nalgonda,Nalgonda Mandi,Maize,4872.25,5022.69,4951.55,56.54,29.75,24.7,7.5999994,7.5999994,17.0577,79.2684,2024,2225,8,215,-0.8660254037844385,-0.5000000000000004,4855.2,5227.03,5120.09,5264.56,33.35,42.95,106.29441984637249,104.48103540449486,324.0999984,678.59999704,2.2254157303370787,0
2024-08-03,Telangana,Nalgonda,Nalgonda Mandi,Maize,5038.36,5252.41,5176.74,31.79,32.0,24.7,0.5,0.5,17.0577,79.2684,2024,2225,8,216,-0.8660254037844385,-0.5000000000000004,4951.55,4871.78,5014.72,5125.2,33.8,42.3,129.25347586742146,107.0810554893467,324.0999984,678.89999704,2.3266247191011233,0
2024-08-04,Telangana,Nalgonda,Nalgonda Mandi,Maize,4859.79,5045.22,4935.96,35.14,32.35,25.8,1.7,1.7,17.0577,79.2684,2024,2225,8,217,-0.8660254037844385,-0.5000000000000004,5176.74,4942.28,5024.54,4924.02,33.2,42.85,129.68687738806594,106.82203168348939,321.2999984,680.5999970400001,2.218408988764045,0
2024-08-05,Telangana,Nalgonda,Nalgonda Mandi,Maize,4716.71,4925.71,4820.76,65.39,33.15,24.85,0.70000005,0.70000005,17.0577,79.2684,2024,2225,8,218,-0.8660254037844385,-0.5000000000000004,4935.96,4960.66,5125.53,4978.89,32.55,36.5,145.16672573942495,111.56666818801496,312.59999945000004,668.89999709,2.1666337078651687,0
2024-08-06,Telangana,Nalgonda,Nalgonda Mandi,Maize,4965.19,5221.6,5102.12,39.26,31.65,25.5,0.3,0.3,17.0577,79.2684,2024,2225,8,219,-0.8660254037844385,-0.5000000000000004,4820.76,5171.65,4964.5,4859.93,31.05,38.65,130.90350955679705,110.42188081152179,296.49999944999996,669.09999709,2.2930876404494382,0
2024-08-07,Telangana,Nalgonda,Nalgonda Mandi,Maize,4931.81,5120.81,5022.54,90.42,26.2,24.3,23.1,23.1,17.0577,79.2684,2024,2225,8,220,-0.8660254037844385,-0.5000000000000004,5102.12,4891.82,5050.3,4972.88,30.45,38.15,128.5220650131283,110.36923437773018,317.39999915,686.79999749,2.2573213483146066,0
2024-08-08,Telangana,Nalgonda,Nalgonda Mandi,Maize,4962.89,5125.54,5045.5,16.83,30.95,23.75,7.299999,7.299999,17.0577,79.2684,2024,2225,8,221,-0.8660254037844385,-0.5000000000000004,5022.54,4855.2,4782.62,5005.52,29.8,38.1,117.1782878677601,110.65505777690008,313.79999815,693.8999964899999,2.2676404494382023,0
2024-08-09,Telangana,Nalgonda,Nalgonda Mandi,Maize,4959.76,5100.1,5022.59,18.88,32.25,24.0,0.2,0.2,17.0577,79.2684,2024,2225,8,222,-0.8660254037844385,-0.5000000000000004,5045.5,4951.55,5227.03,4864.37,33.5,39.45,114.53286617095512,107.53333177184602,312.39999805,694.09999649,2.2573438202247194,0
2024-08-10,Telangana,Nalgonda,Nalgonda Mandi,Maize,4938.17,5170.61,5080.18,28.47,32.45,25.1,0.4,0.4,17.0577,79.2684,2024,2225,8,223,-0.8660254037844385,-0.5000000000000004,5022.59,5176.74,4871.78,4986.72,32.3,36.05,96.65095858416899,108.23098471144516,307.99999835,689.39999609,2.283226966292135,0
2024-08-11,Telangana,Nalgonda,Nalgonda Mandi,Maize,4891.88,5032.97,4958.03,95.42,32.35,24.9,0.2,0.2,17.0577,79.2684,2024,2225,8,224,-0.8660254037844385,-0.5000000000000004,5080.18,4935.96,4942.28,5057.9,34.25,36.9,94.38596124929295,108.29537235737673,300.59999835,688.8999960900001,2.2283280898876403,0
2024-08-12,Telangana,Nalgonda,Nalgonda Mandi,Maize,4824.19,5037.65,4931.19,58.45,32.0,24.85,0.0,0.0,17.0577,79.2684,2024,2225,8,225,-0.8660254037844385,-0.5000000000000004,4958.03,4820.76,4960.66,5112.57,30.95,36.25,61.49003248688957,107.33363812907344,288.69999735000005,688.59999609,2.2162651685393255,0
2024-08-13,Telangana,Nalgonda,Nalgonda Mandi,Maize,4826.33,5000.69,4886.86,88.56,33.75,24.6,0.90000004,0.90000004,17.0577,79.2684,2024,2225,8,226,-0.8660254037844385,-0.5000000000000004,4931.19,5102.12,5171.65,5057.53,26.9,37.65,68.81308686442028,108.81693001783158,270.99999539,685.19999643,2.196341573033708,0
2024-08-14,Telangana,Nalgonda,Nalgonda Mandi,Maize,4977.02,5136.85,5049.52,75.69,32.3,25.35,0.3,0.3,17.0577,79.2684,2024,2225,8,227,-0.8660254037844385,-0.5000000000000004,4886.86,5022.54,4891.82,4939.87,30.15,32.35,71.48547398231977,108.68751987910649,251.19999539,660.99999443,2.269447191011236,0
2024-08-15,Telangana,Nalgonda,Nalgonda Mandi,Maize,4748.85,4915.72,4801.14,84.26,32.95,25.45,0.8000001,0.8000001,17.0577,79.2684,2024,2225,8,228,-0.8660254037844385,-0.5000000000000004,5049.52,5045.5,4855.2,4986.11,32.05,32.55,98.13384319873138,114.60257391193832,251.19999539,648.69999453,2.1578157303370786,0
2024-08-16,Telangana,Nalgonda,Nalgonda Mandi,Maize,5016.32,5257.11,5127.29,69.18,33.65,25.3,3.8999999,3.8999999,17.0577,79.2684,2024,2225,8,229,-0.8660254037844385,-0.5000000000000004,4801.14,5022.59,4951.55,5098.81,30.7,33.85,115.469653568541,115.61355063412675,252.99999529,652.09999443,2.3044,0
2024-08-17,Telangana,Nalgonda,Nalgonda Mandi,Maize,4807.27,4936.74,4879.75,41.88,32.9,24.6,0.6,0.6,17.0577,79.2684,2024,2225,8,230,-0.8660254037844385,-0.5000000000000004,5127.29,5080.18,5176.74,4936.16,29.1,35.05,110.14967781982092,117.05375179657882,231.89999629,645.7999944300001,2.1931460674157304,0
2024-08-18,Telangana,Nalgonda,Nalgonda Mandi,Maize,4874.57,5077.64,4984.26,96.75,33.2,25.5,0.70000005,0.70000005,17.0577,79.2684,2024,2225,8,231,-0.8660254037844385,-0.5000000000000004,4879.75,4958.03,4935.96,5120.09,26.75,34.3,111.00318734162919,114.57501317788513,191.70000234,635.89999448,2.240116853932584,0
2024-08-19,Telangana,Nalgonda,Nalgonda Mandi,Maize,5062.36,5245.57,5183.86,18.03,30.9,24.85,11.100001,11.100001,17.0577,79.2684,2024,2225,8,232,-0.8660254037844385,-0.5000000000000004,4984.26,4931.19,4820.76,5014.72,26.05,33.8,140.48961335951336,119.93953925389528,179.10000334,644.89999548,2.3298247191011234,0
2024-08-20,Telangana,Nalgonda,Nalgonda Mandi,Maize,4955.33,5122.62,5071.76,28.28,32.15,24.45,7.399999,7.399999,17.0577,79.2684,2024,2225,8,233,-0.8660254037844385,-0.5000000000000004,5183.86,4886.86,5102.12,5024.54,30.15,35.65,135.70913516291913,120.65832408180462,164.60000234,650.8999943800001,2.2794426966292134,0
2024-08-21,Telangana,Nalgonda,Nalgonda Mandi,Maize,4832.04,5089.81,4968.54,21.52,33.1,24.2,12.7,12.7,17.0577,79.2684,2024,2225,8,234,-0.8660254037844385,-0.5000000000000004,5071.76,5049.52,5022.54,5125.53,27.95,37.2,135.62215704284145,118.2190197059246,158.40000034000002,663.49999438,2.2330516853932583,0
2024-08-22,Telangana,Nalgonda,Nalgonda Mandi,Maize,5189.65,5377.69,5247.19,94.47,31.05,24.95,4.3,4.3,17.0577,79.2684,2024,2225,8,235,-0.8660254037844385,-0.5000000000000004,4968.54,4801.14,5045.5,4964.5,28.4,40.85,129.98674210784128,127.00667497210993,156.10000034,667.79999438,2.358287640449438,0
2024-08-23,Telangana,Nalgonda,Nalgonda Mandi,Maize,5016.94,5160.63,5109.33,63.88,32.35,25.5,0.6,0.6,17.0577,79.2684,2024,2225,8,236,-0.8660254037844385,-0.5000000000000004,5247.19,5127.29,5022.59,5050.3,25.75,37.7,128.7488503138718,128.2635137734701,139.00000033999999,668.3999943800001,2.2963280898876404,0
2024-08-24,Telangana,Nalgonda,Nalgonda Mandi,Maize,4831.06,5082.83,4956.3,64.06,30.75,24.6,7.6000004,7.6000004,17.0577,79.2684,2024,2225,8,237,-0.8660254037844385,-0.5000000000000004,5109.33,4879.75,5080.18,4782.62,27.05,41.3,112.8007769941197,121.7761127964594,124.89999774,675.79999478,2.2275505617977527,0
2024-08-25,Telangana,Nalgonda,Nalgonda Mandi,Maize,4988.68,5235.59,5128.66,24.12,30.25,24.1,5.7999997,5.7999997,17.0577,79.2684,2024,2225,8,238,-0.8660254037844385,-0.5000000000000004,4956.3,4984.26,4958.03,5227.03,30.9,40.3,106.58807069408248,116.89546660875295,117.79999744000001,681.59999448,2.3050157303370784,0
2024-08-26,Telangana,Nalgonda,Nalgonda Mandi,Maize,4913.07,5133.27,5033.99,79.58,31.9,24.1,8.3,8.3,17.0577,79.2684,2024,2225,8,239,-0.8660254037844385,-0.5000000000000004,5128.66,5183.86,4931.19,4871.78,29.25,39.25,100.67348996112798,114.26675345159556,115.59999844000001,689.8999944799999,2.262467415730337,0
2024-08-27,Telangana,Nalgonda,Nalgonda Mandi,Maize,5045.15,5255.91,5127.37,87.05,32.4,25.25,0.1,0.1,17.0577,79.2684,2024,2225,8,240,-0.8660254037844385,-0.5000000000000004,5033.99,5071.76,4886.86,4942.28,31.8,40.9,102.670913254789,115.47979605795169,112.39999874,689.9999944799999,2.3044359550561797,0
2024-08-28,Telangana,Nalgonda,Nalgonda Mandi,Maize,4870.23,5091.64,4999.1,90.96,32.25,25.6,1.2,1.2,17.0577,79.2684,2024,2225,8,241,-0.8660254037844385,-0.5000000000000004,5127.37,4968.54,5049.52,4960.66,31.7,41.5,97.58466160700334,115.05618354955291,110.49999874,691.19999448,2.2467865168539327,0
2024-08-29,Telangana,Nalgonda,Nalgonda Mandi,Maize,4838.63,4997.17,4943.0,62.79,31.6,25.75,1.0,1.0,17.0577,79.2684,2024,2225,8,242,-0.8660254037844385,-0.5000000000000004,4999.1,5247.19,4801.14,5171.65,31.95,42.45,79.97851020892377,112.0160679771317,111.29999874,692.19999448,2.221573033707865,0
2024-08-30,Telangana,Nalgonda,Nalgonda Mandi,Maize,4773.58,5000.23,4871.78,76.9,27.15,24.55,25.599998,25.599998,17.0577,79.2684,2024,2225,8,243,-0.8660254037844385,-0.5000000000000004,4943.0,5109.33,5127.29,4891.82,32.85,41.25,95.754878900942,112.80051050671106,136.29999673999998,709.9999927800001,2.18956404494382,0
2024-08-31,Telangana,Nalgonda,Nalgonda Mandi,Maize,4980.41,5220.72,5095.83,18.81,25.15,23.65,85.0,85.0,17.0577,79.2684,2024,2225,8,244,-0.8660254037844385,-0.5000000000000004,4871.78,4956.3,4879.75,4855.2,31.45,36.5,97.5589841607476,110.00259700643804,219.89999663999998,762.69999278,2.2902606741573033,0
2024-09-01,Telangana,Nalgonda,Nalgonda Mandi,Maize,4838.48,5075.93,4959.55,31.76,24.8,23.8,146.79997,146.79997,17.0577,79.2684,2024,2225,9,245,-1.0,-1.8369701987210297e-16,5095.83,5128.66,4984.26,4951.55,29.75,34.35,89.21347634693684,109.84782594754522,359.09996724,907.79996278,2.2290112359550562,0
2024-09-02,Telangana,Nalgonda,Nalgonda Mandi,Maize,4883.78,5077.37,5011.27,64.28,28.55,23.55,2.2,2.2,17.0577,79.2684,2024,2225,9,246,-1.0,-1.8369701987210297e-16,4959.55,5033.99,5183.86,5176.74,32.0,36.8,88.36570213768687,105.6426987190482,360.79996724,899.69996378,2.252256179775281,0
2024-09-03,Telangana,Nalgonda,Nalgonda Mandi,Maize,4925.21,5118.4,5067.79,91.68,30.65,23.6,47.0,47.0,17.0577,79.2684,2024,2225,9,247,-1.0,-1.8369701987210297e-16,5011.27,5127.37,5071.76,4935.96,32.35,34.25,76.21321051591713,105.11802256150595,406.09996724,922.49996478,2.2776584269662923,0
2024-09-04,Telangana,Nalgonda,Nalgonda Mandi,Maize,5022.69,5220.97,5139.73,55.31,29.9,24.0,21.700003,21.700003,17.0577,79.2684,2024,2225,9,248,-1.0,-1.8369701987210297e-16,5067.79,4999.1,4968.54,4820.76,33.15,35.55,94.53890675524482,100.7032693690183,427.09997019,906.89996778,2.309991011235955,0
2024-09-05,Telangana,Nalgonda,Nalgonda Mandi,Maize,4847.35,4999.89,4928.71,21.08,31.25,24.25,2.5999997,2.5999997,17.0577,79.2684,2024,2225,9,249,-1.0,-1.8369701987210297e-16,5139.73,4943.0,5247.19,5102.12,31.65,34.6,96.43036483341456,101.21040494929302,429.39996989,909.19996748,2.2151505617977527,0
2024-09-06,Telangana,Nalgonda,Nalgonda Mandi,Maize,4899.24,5042.55,4971.81,70.52,31.25,24.85,11.200001,11.200001,17.0577,79.2684,2024,2225,9,250,-1.0,-1.8369701987210297e-16,4928.71,4871.78,5109.33,5022.54,26.2,34.75,78.08541025850344,101.60830184654112,417.49997089000004,920.39996848,2.234521348314607,0
2024-09-07,Telangana,Nalgonda,Nalgonda Mandi,Maize,4967.44,5176.4,5051.35,65.19,29.35,25.25,7.399999,7.399999,17.0577,79.2684,2024,2225,9,251,-1.0,-1.8369701987210297e-16,4971.81,5095.83,4956.3,5045.5,30.95,34.6,73.00096242027497,101.6657236630464,417.59997089,926.99996748,2.2702696629213484,0
2024-09-08,Telangana,Nalgonda,Nalgonda Mandi,Maize,5012.05,5150.08,5064.39,32.24,27.3,24.6,21.1,21.1,17.0577,79.2684,2024,2225,9,252,-1.0,-1.8369701987210297e-16,5051.35,4959.55,5128.66,5022.59,32.25,33.15,69.53915142531665,101.9941473535011,438.49997089000004,942.09996748,2.276130337078652,0
2024-09-09,Telangana,Nalgonda,Nalgonda Mandi,Maize,5041.56,5201.78,5145.48,50.13,25.95,24.35,18.1,18.1,17.0577,79.2684,2024,2225,9,253,-1.0,-1.8369701987210297e-16,5064.39,5011.27,5033.99,5080.18,32.45,33.6,80.06791875830483,103.9784932122481,456.19997089000003,956.39996748,2.3125752808988764,0
2024-09-10,Telangana,Nalgonda,Nalgonda Mandi,Maize,4925.0,5059.01,4993.12,65.57,31.3,24.85,0.2,0.2,17.0577,79.2684,2024,2225,9,254,-1.0,-1.8369701987210297e-16,5145.48,5067.79,5127.37,4958.03,32.35,34.25,82.66242876042404,103.41640892055213,456.19997089,955.8999674800001,2.2440988764044945,0
2024-09-11,Telangana,Nalgonda,Nalgonda Mandi,Maize,4819.58,5003.34,4879.25,85.94,32.05,24.95,0.0,0.0,17.0577,79.2684,2024,2225,9,255,-1.0,-1.8369701987210297e-16,4993.12,5139.73,4999.1,4931.19,32.0,36.1,89.70874069533862,105.44437101548114,456.19997089,950.69996748,2.1929213483146066,0
2024-09-12,Telangana,Nalgonda,Nalgonda Mandi,Maize,4845.4,5106.18,4977.91,34.7,31.35,24.5,0.1,0.1,17.0577,79.2684,2024,2225,9,256,-1.0,-1.8369701987210297e-16,4879.25,4928.71,4943.0,4886.86,33.75,34.7,84.52451132237552,102.67669028971684,455.39997085000005,948.89996748,2.2372629213483144,0
2024-09-13,Telangana,Nalgonda,Nalgonda Mandi,Maize,5004.62,5170.52,5092.79,21.18,31.4,24.4,0.0,0.0,17.0577,79.2684,2024,2225,9,257,-1.0,-1.8369701987210297e-16,4977.91,4971.81,4871.78,5049.52,32.3,35.75,87.28413025996679,103.32565323331767,455.09997085000003,948.89996748,2.288894382022472,0
2024-09-14,Telangana,Nalgonda,Nalgonda Mandi,Maize,5026.5,5233.16,5096.25,13.77,31.65,24.05,0.0,0.0,17.0577,79.2684,2024,2225,9,258,-1.0,-1.8369701987210297e-16,5092.79,5051.35,5095.83,4801.14,32.95,35.35,90.76490335450788,94.76724726959897,454.29997075,938.79996748,2.290449438202247,0
2024-09-15,Telangana,Nalgonda,Nalgonda Mandi,Maize,4676.14,4942.56,4818.92,80.76,32.25,24.05,0.1,0.1,17.0577,79.2684,2024,2225,9,259,-1.0,-1.8369701987210297e-16,5096.25,5064.39,4959.55,5127.29,33.65,36.45,120.37602992686313,101.13625587954695,450.49997085000007,932.0999677799999,2.1658067415730335,0
2024-09-16,Telangana,Nalgonda,Nalgonda Mandi,Maize,5063.12,5190.15,5113.23,85.67,31.15,24.9,0.6,0.6,17.0577,79.2684,2024,2225,9,260,-1.0,-1.8369701987210297e-16,4818.92,5145.48,5011.27,4879.75,32.9,38.2,114.37120177404259,98.38949249804487,450.49997085,932.49996778,2.298080898876404,0
2024-09-17,Telangana,Nalgonda,Nalgonda Mandi,Maize,4956.8,5168.33,5073.01,59.15,32.25,24.55,0.0,0.0,17.0577,79.2684,2024,2225,9,261,-1.0,-1.8369701987210297e-16,5113.23,4993.12,5067.79,4984.26,33.2,34.4,117.97400910289615,98.16336814765369,449.7999708,930.89996778,2.2800044943820224,0
2024-09-18,Telangana,Nalgonda,Nalgonda Mandi,Maize,4698.93,4903.65,4827.75,48.96,32.35,22.95,0.2,0.2,17.0577,79.2684,2024,2225,9,262,-1.0,-1.8369701987210297e-16,5073.01,4879.25,5139.73,5183.86,30.9,36.6,128.43515471500524,101.31948009359623,438.8999698,929.79996768,2.1697752808988766,0
2024-09-19,Telangana,Nalgonda,Nalgonda Mandi,Maize,5062.18,5187.49,5129.29,10.02,33.05,23.25,0.0,0.0,17.0577,79.2684,2024,2225,9,263,-1.0,-1.8369701987210297e-16,4827.75,4977.91,4928.71,5071.76,32.15,36.25,136.58564124840802,102.75932944137597,431.49997079999997,921.89996808,2.3052988764044944,0
2024-09-20,Telangana,Nalgonda,Nalgonda Mandi,Maize,4812.73,5041.14,4957.05,59.19,32.55,25.0,9.1,9.1,17.0577,79.2684,2024,2225,9,264,-1.0,-1.8369701987210297e-16,5129.29,5092.79,4971.81,4968.54,33.1,31.15,134.41346012176552,103.00747622682805,427.8999708,923.19996738,2.2278876404494383,0
2024-09-21,Telangana,Nalgonda,Nalgonda Mandi,Maize,4877.6,5087.69,4954.8,11.24,31.15,24.15,4.7999997,4.7999997,17.0577,79.2684,2024,2225,9,265,-1.0,-1.8369701987210297e-16,4957.05,5096.25,5051.35,5247.19,31.05,35.5,128.41921464670642,94.9788595891236,428.3999705,927.89996708,2.2268764044943823,0
2024-09-22,Telangana,Nalgonda,Nalgonda Mandi,Maize,4791.45,5021.92,4919.94,51.43,31.1,24.55,8.8,8.8,17.0577,79.2684,2024,2225,9,266,-1.0,-1.8369701987210297e-16,4954.8,4818.92,5064.39,5109.33,32.35,36.45,111.6139322887294,94.94462269581393,436.59997050000004,936.4999670799999,2.211208988764045,0
2024-09-23,Telangana,Nalgonda,Nalgonda Mandi,Maize,5023.46,5202.0,5075.69,92.51,31.45,23.35,13.799999,13.799999,17.0577,79.2684,2024,2225,9,267,-1.0,-1.8369701987210297e-16,4919.94,5113.23,5145.48,4956.3,30.75,36.0,105.81843630438631,95.07567767884613,442.7999691,921.49996908,2.2812089887640448,0
2024-09-24,Telangana,Nalgonda,Nalgonda Mandi,Maize,4782.67,4958.49,4887.73,49.49,31.25,24.25,15.199999,15.199999,17.0577,79.2684,2024,2225,9,268,-1.0,-1.8369701987210297e-16,5075.69,5073.01,4993.12,5128.66,30.25,33.2,105.07795625380666,95.31566155397108,452.19996840000005,925.29996708,2.196732584269663,0
2024-09-25,Telangana,Nalgonda,Nalgonda Mandi,Maize,5017.3,5163.01,5071.4,92.62,30.15,24.1,15.000001,15.000001,17.0577,79.2684,2024,2225,9,269,-1.0,-1.8369701987210297e-16,4887.73,4827.75,4879.25,5033.99,31.9,27.05,91.6900010646678,95.92466902455887,458.89996940000003,915.5999680799999,2.2792808988764044,0
2024-09-26,Telangana,Nalgonda,Nalgonda Mandi,Maize,4877.56,5080.84,4930.85,47.29,30.6,24.75,0.70000005,0.70000005,17.0577,79.2684,2024,2225,9,270,-1.0,-1.8369701987210297e-16,5071.4,5129.29,4977.91,5127.37,32.4,31.35,73.76788751599251,94.1989121279638,459.49996945,902.1999681300001,2.216112359550562,0
2024-09-27,Telangana,Nalgonda,Nalgonda Mandi,Maize,5068.98,5350.12,5215.88,17.12,31.45,24.85,0.0,0.0,17.0577,79.2684,2024,2225,9,271,-1.0,-1.8369701987210297e-16,4930.85,4957.05,5092.79,4999.1,32.25,32.1,117.48572784649099,101.99082183464184,458.29996945,901.2999680900001,2.3442157303370785,0
2024-09-28,Telangana,Nalgonda,Nalgonda Mandi,Maize,4784.4,4962.38,4912.03,48.56,31.35,24.25,1.5,1.5,17.0577,79.2684,2024,2225,9,272,-1.0,-1.8369701987210297e-16,5215.88,4954.8,5096.25,4943.0,31.6,31.55,121.75083674299634,102.83359946462284,458.79996945,889.5999670900001,2.2076539325842695,0
